name;age;gender;penalty;time;status;score;id;member1country;member1lastname;member1firstname;member2country;member2lastname;member2firstname;member3country;member3lastname;member3firstname;member4country;member4lastname;member4firstname
Ostrov;superveteran;mixed;0;23:22:18;;211;274;RUS;Orlov;Alexander;RUS;Semenova;Galina;RUS;Ivanov;Vladimir
Resistance;open;men;0;23:52:36;;211;51;FIN;Eskelinen;Joona;FIN;Lassila;Ilkka
Saarlane metsas;veteran;men;0;23:30:59;;210;138;EST;Kangur;Raul;EST;Nikopensius ;Janos
WEST 1;veteran;men;0;23:51:40;;210;146;EST;Penu;Erkki;EST;Lepp;Joe
A-Tiim;open;men;0;22:04:12;;207;13;EST;Kaljumäe;Aivo;EST;Kaljumäe;Anti
Health group;superveteran;men;0;23:30:40;;207;80;RUS;Tabakov;Mikhail;RUS;Tokhtuev;Vladimir
Strelka;superveteran;men;0;22:58:33;;206;91;RUS;Chekesov;Sergey;RUS;Popovich;Leonid
Merenäkid;open;mixed;0;20:45:07;;205;236;EST;Merenäkk;Margarete;EST;Merenäkk;Meelis
Aptumsums;superveteran;men;0;23:33:42;;205;77;LAT;Berzins;Vitolds;LAT;Drunka;Juris
Alni;veteran;men;0;22:53:47;;204;100;LAT;Brasavs-Muiznieks;Zintis;LAT;Lusis;Arne
Luistelijat;veteran;men;0;23:14:56;;204;120;FIN;Nieminen;Mikko;FIN;Pajunen;Pekka
Maren;superveteran;women;0;22:46:42;;203;178;EST;Sulg;Ene;EST;Tobreluts;Marje
Silvans;superveteran;mixed;0;23:12:50;;203;270;LAT;Busa;Liene;LAT;Buss;Miervaldis
30draugi.lv II;open;men;0;20:24:04;;202;6;LAT;Dobulis;Artis;LAT;Zuzans;Sandis
Blomes trio;open;men;0;20:55:51;;202;14;LAT;Eberhards;Jurgis;LAT;Eberhards;Renars;LAT;Eberhards;Rudolfs
Ehmunud Käbid;open;women;0;20:27:03;;201;159;EST;Ruul;Sigrid;EST;Ruul;Riti
kallakvillak;open;women;0;23:12:20;;201;163;EST;Kallak;Kaire;EST;Villak;Marju
ETM;veteran;mixed;0;22:40:13;;200;282;RUS;Repin;Igor;RUS;Rudenko;Elena
Chernushka PermKray-2;veteran;mixed;0;23:25:42;;200;278;RUS;Mihaylova;Raisa;RUS;Shadrin;Eduard
2 Martini;open;men;0;22:21:20;;199;5;LAT;Niklass;Martins;LAT;Platacis;Martins
Havi käsul;superveteran;men;0;22:57:38;;199;79;EST;Aug;Paul;EST;Olju;Tiit
SPAMMA;open;men;0;22:24:37;;197;59;LAT;Birznieks;Raitis;LAT;Vitols;Kaspars
Kobrase DUO;superveteran;women;0;23:05:24;;197;175;EST;Värton;Saima;EST;Johanson;Reet
FA! I;open;men;0;23:27:48;;197;19;EST;Salm;Jüri-Ott;EST;Veisson;Marko
MaKaVaAt;veteran;men;0;18:03:50;;196;122;LAT;Kalejs;Atis;LAT;Vabulnieks;Maris
Devil Hill Wanderers;veteran;mixed;0;21:48:23;;194;280;FIN;Törmikoski;Kai;FIN;Törmikoski;Tarja
PARma;superveteran;mixed;0;23:45:10;;193;269;RUS;Levitskii;Vladimir;RUS;Semenovykh;Olga
Terzetto;open;mixed;0;23:49:41;;193;254;RUS;Marchenko;Anastasiya;RUS;Marchenko;Dmitry
focus et oris;open;mixed;0;23:50:38;;192;221;RUS;Klimenteva;Anna;RUS;Loginov;Dmitriy
Lillenurm;ultraveteran;mixed;0;23:40:39;;191;273;EST;Nurm;Tönu;EST;Lille;Liis
2AK;veteran;mixed;0;23:03:08;;190;275;LTU;Kavaliauskas;Almiras;LTU;Kavaliauskiene;Ausra
Sunrise;veteran;women;0;23:13:18;;190;199;RUS;Buyanina;Olga;RUS;Shapkina;Darya
Centipede;veteran;women;0;23:51:13;;189;185;RUS;Krylova;Elena;RUS;Slobodenyuk;Svetlana
Chernushka Perm Kray;veteran;men;0;23:12:13;;188;105;RUS;Belkin;Sergey;RUS;Romanov;Igor
Jalo;veteran;men;0;23:36:08;;188;112;EST;Tamm;Eerik;EST;Viljamaaa;Jaanus;EST;Viru;Ülo
Liekkitiimi;open;men;0;19:14:52;;187;37;FIN;Junnila;Niko;FIN;Serenius;Timo
Experiment 626;open;mixed;0;23:25:25;;187;220;RUS;Sidorova;Elvira;RUS;Sidorov;Alexander
Kiwibird;open;mixed;0;23:38:03;;187;228;RUS;Anokhina;Galina;RUS;Ivanov;Vladimir
MaTe;open;men;0;23:29:02;;186;39;EST;Aan;Teet;EST;Tatrik;Mati
Siilid udus;veteran;mixed;0;22:16:23;;185;297;EST;Kikkas;Reelika;EST;Pool;Hannes;EST;Raja;Arvo
Marmotes;veteran;men;0;23:08:06;;185;124;LAT;Gailitis;Aivis;LAT;Viba;Guntars
STK LUKS Pol Czersk;junior;mixed;0;23:21:42;;185;206;POL;Momot;Aleksandra;POL;Zabrocki;Szymon
KiT;open;men;0;20:45:24;;184;30;RUS;Kislikh;Alexei;RUS;Tomarovsky;Anatolyi
Laatuaikaa;ultraveteran;men;0;23:12:42;;184;97;FIN;Forsblom;Lars;FIN;Reiman;Hannu
Metsakolli söbrad;superveteran;men;0;23:44:04;;184;86;EST;Kadaja;Jüri;EST;Jaagus;Jaak
OC BSU;open;men;0;21:14:30;;183;43;BLR;Davidovich;Dzmitry;BLR;Memelau;Aliaksei
Condesa;veteran;women;0;22:41:27;;182;187;EST;Kuusk;Kadi;EST;Taevere;Ehtel;EST;Lään;Anne-Ly
Avant;ultraveteran;men;0;23:46:59;;182;95;RUS;Bazanov;Aleksei;RUS;Lisenenkov;Aleksandr
Picnic na obochine-2;veteran;mixed;0;22:43:38;;181;293;RUS;Egorova;Tatiana;RUS;Levchenko;Dmitrii
Konnanimi;open;men;0;21:23:14;;180;33;EST;Ivanov;Heno;EST;Pettai;Martin
Ceriba mirst pedeja;veteran;women;0;22:31:18;;180;186;LAT;Seglina;Indra;LAT;Blumberga;Zane
Ukraine;junior;women;0;22:41:59;;179;151;UKR;Kobets;Yulia;UKR;Tkachuk;Viktoria
Baltie Zalksi;open;mixed;0;23:45:03;;179;213;LAT;Celms;Edgars;LAT;Kaskina;Baiba;LAT;Krenklis;Ivars;LAT;Malkalnietis;Gints
Medwedia;open;men;0;23:49:02;;179;40;EST;Virumäe;Alar;EST;Aasaru;Juhan
Saare malev;open;men;0;17:55:29;;178;53;EST;Linde;Jüri;EST;Tuisk;Taavi
Resnais Susurs;open;mixed;0;21:10:52;;178;244;LAT;Avotins;Maris;LAT;Gulbe;Inese
Kawe;veteran;men;0;21:13:17;;177;114;EST;Löhmus;Andres;EST;Lauri;Ago
GMT;open;mixed;0;21:37:56;;177;223;LAT;Tumass;Mareks;LAT;Martinsone;Guna
Chudovo strong;open;men;0;23:36:19;;177;15;RUS;Kostarev;Sergey;RUS;Zinin;Alexey
FRAM!;open;mixed;0;23:40:14;;176;222;RUS;Khaykara;Lidiya;RUS;Pushka;Dmitriy
M-Klubi;open;men;0;23:45:04;;176;42;EST;Ringinen;Siim;EST;Muru;Rain
Cvalajici Olihen;open;women;0;22:51:38;;175;158;CZE;Kristkova;Hana;CZE;Polaskova-Menard;Helena
Pro Sura;open;mixed;0;20:55:58;;174;242;EST;Järg;Monika;EST;Järg;Urmas
Tutivaps;veteran;mixed;0;22:06:40;;174;303;EST;Liivrand;Aivar;EST;Rinne;Eva
Team France;open;men;0;22:14:13;;174;63;FRA;Plagnol;Francois;FRA;Siewierski;Wlady
FratelliTeam;open;men;0;17:41:40;;173;22;EST;Saare;Hillar;EST;Prants;Raivo
Losiny Ostrov;open;mixed;0;23:24:05;;173;231;RUS;Novokovich;Maria;RUS;Seleznev;Sergey
Al.Yl;open;mixed;0;23:52:43;;173;210;RUS;Egorova;Yuliya;RUS;Sovetov;Alexandr
Team 45;veteran;men;0;16:42:38;;172;141;EST;Laur;Toomas;EST;Evardi;Priit
Petersburg-UV;ultraveteran;men;0;22:49:08;;172;98;RUS;Kravchenko;Victor;RUS;Nikitin;Mikhail
OK JOKA I;junior;men;0;20:30:31;;170;3;EST;Pedajas;Karel Romet;EST;Vösu;Mark Hans;EST;Marrandi;Rando
FA! II;open;men;0;21:29:22;;170;20;EST;Kenkmann;Peeter;EST;Kuusk;Pearu
Ukrainian Boys;open;men;0;22:55:44;;170;70;UKR;Khodash;Ihor;UKR;Lon;Oleksandr
Pöhja-Tartu;open;mixed;0;19:23:46;;168;243;EST;Kaseväli;Mari;EST;Lumpre;Revo
Eileia;open;mixed;0;20:04:16;;168;217;EST;Kerno;Kaimar;EST;Ruven;Annika
VV;veteran;mixed;0;23:22:17;;167;304;RUS;Veksler;Yulia;RUS;Voronchikhin;Vladimir
Bingo;veteran;men;0;23:39:02;;167;102;LAT;Plakans;Andis;LAT;Zogla;Evalds
Rajaleidjad;open;men;0;21:16:40;;166;49;EST;Aan;Aare;EST;Heiberg;Sven
JFF;veteran;mixed;0;21:45:54;;164;286;EST;Metsa;Jaan;EST;Kangilaski;Tiina
Super Berendei;open;mixed;0;23:07:40;;164;249;RUS;Gorban;Anton;RUS;Kamenkova;Natalia
Ruttu metsa;open;mixed;0;23:37:03;;164;246;EST;Toomet;Ott;EST;Toomet;Tiina
Novaator RSK;veteran;men;0;23:44:18;;164;128;EST;Märtson;Matis;EST;Päärt;Villu
7 Winds;open;men;0;23:18:55;;163;8;RUS;Karachentsev;Andrei;RUS;Kiiko;Pavel
Luxus;veteran;women;0;21:55:39;;162;194;FIN;Kaipainen;Jenni;FIN;Vuosku;Tiina
HM;superveteran;men;0;23:41:28;;162;81;EST;Merilo;Mati;EST;Tiidor;Helgo
Swamp oracles;open;men;0;16:51:51;;161;61;LAT;Bibers;Zigmunds;LAT;Rozenbergs;Eduards
Velmara;ultraveteran;women;0;23:27:02;;161;183;LAT;Bolsteina;Mara;LAT;Zjatkova;Velta
Hunt;veteran;women;0;23:24:33;;159;191;EST;Lasseron;Elina;EST;Tusis;Lea
tekutaku.lv;open;men;0;14:16:16;;158;64;LAT;Berzins;Maris;LAT;Berzins;Reinis
Eza kazocins;open;mixed;0;21:21:00;;157;219;LAT;Antuzans;Imants;LAT;Broks;Kristaps;LAT;Ostrovska;Guna;LAT;Rerihs;Dzintars
VSK Noskrien meitenes;open;women;0;19:18:14;;156;172;LAT;Stracinska;Evija;LAT;Alksne;Dina
Optimistid;superveteran;mixed;0;22:03:20;;156;268;EST;Parik;Liivi;EST;Parik;Anti
Take it easy;veteran;women;0;23:25:38;;156;201;LAT;Pilabere;Agrita;LAT;Zagere;Iveta
2K2b;open;mixed;0;23:41:36;;156;209;LAT;Birzniece;Baiba;LAT;Karnitis;Kriss
2 Oravat;open;women;0;23:34:37;;155;154;EST;Orav;Anneli;EST;Orav;Virve
Kherson-Dinamo;open;men;0;16:03:45;;154;252;UKR;Kobets;Nikolay;UKR;Kobets;Sergei
Bebri IR;veteran;women;0;23:05:39;;154;184;LAT;Laure;Ilze;LAT;Snuka;Rota
Jekaba Agentura;ultraveteran;men;0;23:20:16;;153;96;LAT;Alksnis;Uldis;LAT;Zids;Oskars
